Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926,2022-03-15 23:59:59.999000064,1796571984.458497,1060517,22657.90532,885084067.9857315
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167,2022-03-16 23:59:59.999000064,3552563766.3655386,2051837,44119.65664,1779529342.3189175
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087,2022-03-17 23:59:59.999000064,1521083189.7108624,935784,18580.98075,760015585.8029839
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969,2022-03-18 23:59:59.999000064,1862337033.4847207,1065054,22374.92757,918115615.0464845
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108,2022-03-19 23:59:59.999000064,1216709156.4428053,801197,14463.06148,605480703.8859774
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468,2022-03-20 23:59:59.999000064,1273880705.2502496,799695,14636.72662,608328201.7906688
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877,2022-03-21 23:59:59.999000064,1618789548.0684211,947206,19079.42652,783366152.1200151
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294,2022-03-22 23:59:59.999000064,2525975507.8012,1367343,30215.54785,1283334795.325262
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039,2022-03-23 23:59:59.999000064,1725787170.5823965,916671,20211.34116,854479820.5334152
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374,2022-03-24 23:59:59.999000064,2436258223.622338,1202541,27963.10189,1212354441.1395836
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648,2022-03-25 23:59:59.999000064,2421153187.6604123,1141588,27819.34765,1233475690.3636422
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741,2022-03-26 23:59:59.999000064,1022802857.60941,693647,11422.59021,507079959.2099111
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071,2022-03-27 23:59:59.999000064,1907019662.3441496,1135096,21674.84642,987241345.6462932
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614,2022-03-28 23:59:59.999000064,2789898402.616576,1498975,29097.75719,1377280753.9727275
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,2022-03-29 23:59:59.999000064,1748600385.4502351,1095678,18192.3742,865179145.1756456
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,2022-03-30 23:59:59.999000064,1932152559.8831124,1081607,20896.43399,985946938.5682784
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,2022-03-31 23:59:59.999000064,2262485160.568584,1290541,22879.47328,1064278670.6426108
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,2022-04-01 23:59:59.999000064,2556532890.870311,1372216,28041.37621,1274359931.8405368
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,2022-04-02 23:59:59.999000064,1721690754.4393935,1056716,18562.93079,862197811.5688925
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,2022-04-03 23:59:59.999000064,1550999693.0508049,966563,16740.18067,777615974.8155178
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,2022-04-04 23:59:59.999000064,2053434523.8685389,1171998,21913.04154,1008164276.0490184
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,2022-04-05 23:59:59.999000064,1951668192.9295096,1046080,20607.57735,953494654.4599283
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,2022-04-06 23:59:59.999000064,2700644700.890392,1471912,29467.28381,1307725131.1946254
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156,2022-04-07 23:59:59.999000064,1623879486.6600313,999816,18567.25999,806358703.2156663
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,2022-04-08 23:59:59.999000064,1830699971.611312,1108136,20530.56354,887196762.494321
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,2022-04-09 23:59:59.999000064,759274586.6137776,640230,8910.47179,378158044.3039713
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,2022-04-10 23:59:59.999000064,971459737.5009404,678983,10952.24952,467438845.4221835
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721,2022-04-11 23:59:59.999000064,2602039073.015044,1385924,30543.05561,1251713135.500008
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,2022-04-12 23:59:59.999000064,2309514071.593873,1153667,28344.99788,1133659106.6557107
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,2022-04-13 23:59:59.999000064,1677171454.0910792,948061,20522.54699,832653378.5114936
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,2022-04-14 23:59:59.999000064,1494726286.0180101,803756,17787.82129,722216571.859389
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739,2022-04-15 23:59:59.999000064,966888436.8162509,616536,11755.54439,473100437.47337526
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718,2022-04-16 23:59:59.999000064,638275503.9141085,423446,7642.38243,308642382.8796384
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259,2022-04-17 23:59:59.999000064,803414248.9836986,590241,9578.91533,385124871.4665126
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575,2022-04-18 23:59:59.999000064,2153574975.9131336,1157741,27097.19375,1076513006.7058177
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843,2022-04-19 23:59:59.999000064,1472363265.3621879,934526,17806.81506,732539241.8896791
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041,2022-04-20 23:59:59.999000064,1697039284.0853007,1063843,20007.29623,830754792.6236622
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.27657,2022-04-21 23:59:59.999000064,2476061417.8872576,1515456,29413.89548,1228429890.9573543
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.0196,2022-04-22 23:59:59.999000064,1870172362.40225,1043471,23248.71242,931654706.5531976
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42375,2022-04-23 23:59:59.999000064,804677022.9078971,724132,10217.20484,405193110.9436816
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61186,2022-04-24 23:59:59.999000064,1056336243.0198607,868183,12639.70229,500129939.0779573
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.12784,2022-04-25 23:59:59.999000064,2470071005.2401423,1280351,31958.39557,1252785476.6028605
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258,2022-04-26 23:59:59.999000064,2615206861.8349133,1381618,31936.9422,1253685872.4445755
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12272,2022-04-27 23:59:59.999000064,2218523642.4263873,1232083,28942.08915,1124748467.7003632
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.6715,2022-04-28 23:59:59.999000064,2223808385.806376,1135242,28519.46629,1130865428.7936184
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.65715,2022-04-29 23:59:59.999000064,2006135662.8559992,1101140,24773.60543,966125835.4961329
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.18989,2022-04-30 23:59:59.999000064,1354900532.1335113,1017369,16523.43017,634076437.1873089
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24104,2022-05-01 23:59:59.999000064,1478259271.913873,1021157,19551.11747,744825800.8143975
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.92628,2022-05-02 23:59:59.999000064,2058450718.2963235,1053893,27276.29561,1055369693.1339272
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45358,2022-05-03 23:59:59.999000064,1539320434.2647235,1005131,20002.76343,764016892.6745052
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.61736,2022-05-04 23:59:59.999000064,2438553987.4535437,1238847,32968.16942,1284541284.602138
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,2022-05-05 23:59:59.999000064,3329684235.963952,1979692,41786.44096,1568954443.5851629
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187,2022-05-06 23:59:59.999000064,2466507512.182029,1214518,34536.42346,1245062436.8376348
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,2022-05-07 23:59:59.999000064,1222539413.6400983,746488,15385.18829,548855038.2356379
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,2022-05-08 23:59:59.999000064,2498365159.9945807,1301451,32350.03935,1115547715.9145272
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,2022-05-09 23:59:59.999000064,6166367111.275724,2564538,86538.962569,2781053306.4725456
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,2022-05-10 23:59:59.999000064,5179856929.47993,2470325,73691.196106,2307177624.541944
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739278,2022-05-11 23:59:59.999000064,6300295994.553139,3559270,99622.117475,3036296142.098209
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.263138,2022-05-12 23:59:59.999000064,5795451310.945578,3951233,101465.278257,2877462252.212228
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,2022-05-13 23:59:59.999000064,2956855804.856112,2051900,48827.72764,1475641181.96275
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.87863,2022-05-14 23:59:59.999000064,1501483453.5008905,1204626,25908.17135,761545954.1904565
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.66912,2022-05-15 23:59:59.999000064,1401499926.2304175,1016769,24163.362,732332763.6094487
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19658,2022-05-16 23:59:59.999000064,2185567735.6820626,1561954,36284.05379,1085179422.7219367
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,2022-05-17 23:59:59.999000064,1715109131.0802064,1175382,28600.36238,865031716.5404288
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,2022-05-18 23:59:59.999000064,1762843836.1269379,1379212,29501.76769,870623227.207057
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,2022-05-19 23:59:59.999000064,2014360135.785272,1860780,35339.65787,1049163442.9020371
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,2022-05-20 23:59:59.999000064,1800589029.270878,1694004,30890.40127,919467696.6181592
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13124,2022-05-21 23:59:59.999000064,616194663.9792111,643486,10558.92886,310046148.8025876
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.98748,2022-05-22 23:59:59.999000064,1082530816.01625,862880,18538.10071,555044195.7973803
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,2022-05-23 23:59:59.999000064,1914305818.074519,1328317,30476.66811,913813980.9533184
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036,2022-05-24 23:59:59.999000064,1740257602.3067698,946421,29480.07674,863516681.5129281
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,2022-05-25 23:59:59.999000064,1771708175.0718913,985440,28846.96589,858587338.503838
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,2022-05-26 23:59:59.999000064,2759055410.397752,1431112,45206.85416,1319426335.716236
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,2022-05-27 23:59:59.999000064,2626515958.5034895,1321406,43590.05398,1258912486.70486
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35127,2022-05-28 23:59:59.999000064,994674257.5679232,684423,17561.21465,506633343.6800464
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.34764,2022-05-29 23:59:59.999000064,804777532.6497605,635311,13735.42581,401056725.5655391
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.9476,2022-05-30 23:59:59.999000064,2980527582.4674954,1380410,45024.45633,1384940691.9669578
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632,2022-05-31 23:59:59.999000064,1981259117.0115464,1161340,30046.95511,953574564.3261106
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,2022-06-01 23:59:59.999000064,3171191028.249736,1404611,47614.81205,1460767260.6962943
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,2022-06-02 23:59:59.999000064,1711652906.191896,1086183,28555.06607,858193492.4047693
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,2022-06-03 23:59:59.999000064,1615616950.7143807,993769,26583.25141,794354787.3420941
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.90113,2022-06-04 23:59:59.999000064,760874329.4663155,618037,12971.7246,385358236.91577995
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.9281,2022-06-05 23:59:59.999000064,691201528.1600257,604680,11753.51303,351150600.7844381
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,2022-06-06 23:59:59.999000064,2149499896.9349375,1124745,34225.53913,1068381827.9889435
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,2022-06-07 23:59:59.999000064,3347397952.7305903,1743957,54831.53114,1661147413.2582464
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,2022-06-08 23:59:59.999000064,2087270428.3470392,1236327,32668.41005,995180478.2745384
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,2022-06-09 23:59:59.999000064,1399839073.774508,841562,23082.29251,697948605.9884633
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,2022-06-10 23:59:59.999000064,2255866294.494887,1258608,35502.20972,1050877735.8447756
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.39895,2022-06-11 23:59:59.999000064,1892007188.0756,1084163,31848.3308,914365117.8340094
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.598809,2022-06-12 23:59:59.999000064,2551767136.3295846,1451271,43538.78641,1201389150.8900456
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,2022-06-13 23:59:59.999000064,6192246037.404873,3261484,121398.556133,2953984191.5180383
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,2022-06-14 23:59:59.999000064,4136108699.025428,2583151,92764.742864,2051107738.6303785
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,2022-06-15 23:59:59.999000064,4249276481.2566967,2847831,98340.102217,2083014439.1952903
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,2022-06-16 23:59:59.999000064,2130037160.0626109,1690477,48048.86237,1027305936.8191556
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,2022-06-17 23:59:59.999000064,1796575392.5507207,1352992,43066.94445,892584106.6574169
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.655524,2022-06-18 23:59:59.999000064,3726639821.6961513,2467372,96560.044649,1833514054.889341
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.87595,2022-06-19 23:59:59.999000064,2487561781.535987,1950660,65871.82216,1277952917.4081194
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94154,2022-06-20 23:59:59.999000064,2220396381.7426524,1639448,54047.82476,1100883996.500353
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,2022-06-21 23:59:59.999000064,2198596137.343284,1515321,52193.33566,1099446297.1228633
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,2022-06-22 23:59:59.999000064,1872204589.2375815,1394981,44907.30453,912710764.7302253
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,2022-06-23 23:59:59.999000064,1710694866.4572449,1207858,42716.83721,879244263.2830158
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,2022-06-24 23:59:59.999000064,1635129191.170251,1309709,38582.36962,815027131.3205568
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.67794,2022-06-25 23:59:59.999000064,1093873137.974752,874540,25240.18142,536863288.4627487
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,2022-06-26 23:59:59.999000064,1139258367.1629148,885306,26051.16372,557192553.7220398
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,2022-06-27 23:59:59.999000064,1354369225.8404648,1002214,31992.4604,672191483.8106796
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,2022-06-28 23:59:59.999000064,1321862977.9315486,1064497,30490.78532,631852171.7596263
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,2022-06-29 23:59:59.999000064,1556549790.008924,1210636,37814.12159,761473366.3908589
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,2022-06-30 23:59:59.999000064,1808994369.031444,1438163,45447.98482,876020577.3495957
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,2022-07-01 23:59:59.999000064,2197016369.9695287,1668363,56417.61783,1108492421.9565263
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3021,2022-07-02 23:59:59.999000064,888415536.8730664,833508,23693.90779,455851305.3763755
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.46631,2022-07-03 23:59:59.999000064,980255891.3952552,880786,25361.96292,486752875.43699914
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,2022-07-04 23:59:59.999000064,1470987695.521582,1282843,38543.72441,758241531.9880207
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,2022-07-05 23:59:59.999000064,1919950110.1674304,1612273,48358.47507,967109793.3844755
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,2022-07-06 23:59:59.999000064,1665481948.0096319,1472221,41580.73433,840150579.6426861
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,2022-07-07 23:59:59.999000064,1783224085.72368,1653722,42731.5372,896703207.2104565
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,2022-07-08 23:59:59.999000064,8781330156.61243,4358216,201798.10144,4396546053.031909
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84468,2022-07-09 23:59:59.999000064,3857190523.494272,3524386,89418.01811,1933132016.3047256
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.21556,2022-07-10 23:59:59.999000064,4062794310.2720337,3434401,95376.75351,2016291891.3743691
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,2022-07-11 23:59:59.999000064,2813718031.1093426,3232941,66869.47065,1368289522.9848232
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,2022-07-12 23:59:59.999000064,2754215439.3324776,3626399,67681.11612,1336338002.7004988
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,2022-07-13 23:59:59.999000064,4096306063.801935,4789109,103667.13511,2029863027.1787183
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,2022-07-14 23:59:59.999000064,3526210098.285044,4576355,87993.05801,1775442258.4092436
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,2022-07-15 23:59:59.999000064,2984339734.3532705,4411375,71354.9491,1485929119.4276447
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67393,2022-07-16 23:59:59.999000064,2539616922.7986083,3723401,61225.46264,1285100231.9557881
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.4525,2022-07-17 23:59:59.999000064,2511251392.5765257,4261057,59550.95291,1265042502.4618275
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,2022-07-18 23:59:59.999000064,5263396811.539256,6564387,122398.31862,2685273104.2955766
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,2022-07-19 23:59:59.999000064,5954419902.221928,6488375,132874.43405,2999605957.3039503
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,2022-07-20 23:59:59.999000064,5631801151.220376,6364038,119820.55352,2826789486.1693096
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,2022-07-21 23:59:59.999000064,4232411759.395025,4808194,92958.794,2128895623.6599832
